vehicle_id,x,y,lane_id,speed,type,message_id,event_type,event_time,x_jitter,y_jitter,main_zone,sub_zone,event_seconds,event_weight,vehicle_weight,speed_norm,priority_score,forwarder_rank_scaf,is_forwarder_scaf,ml_pred,ml_prob,is_forwarder
CNA_NBNA_8,11340.42,9871.04,-31622#0_0,67.2,car,211acf98-5099-4947-8690-24ab18870a61,NormalFlow,09:01:39,11340.523202326774,9871.420154693147,E5,E5_4,32499,0.3,0.6,0.4739069111424541,0.424781,1.0,1,1,1.0,0
CNA_NBNA_10,11357.4,9884.52,-31622#0_0,50.4,car,42b6f27e-4b92-4863-b021-c83c2e9fa215,NormalFlow,09:01:40,11356.992210562135,9884.38794043878,E5,E5_4,32500,0.3,0.6,0.3554301833568405,0.401086,1.0,1,1,1.0,0
CNA_NBNA_6,6924.16,1935.28,-30706#0_0,82.7,car,49b00733-1326-4bac-a8e2-9444b9f24aaf,NormalFlow,09:01:41,6924.4444219592815,1935.1613873646168,C1,C1_1,32501,0.3,0.6,0.5832157968970381,0.446643,1.0,1,1,1.0,0
NBSKMS_Nightbus_1,10281.9,9191.01,-32278#1_0,1.0,bus,554f142f-b9e2-453f-8948-697557b0480c,Traffic,09:01:42,10282.08315208068,9191.054213016529,E5,E5_2,32502,0.7,1.0,0.007052186177715,0.65141,1.0,1,1,1.0,0
NBSKMS_Nightbus_2,7358.58,6578.79,-32924#0_0,41.6,bus,75b7646a-2643-4fe7-b89e-b26ad60d50ac,NormalFlow,09:01:43,7358.848382984945,6578.96614420699,C3,C3_4,32503,0.3,1.0,0.2933709449929478,0.508674,1.0,1,1,1.0,0
CNA_NBNA_5,7997.36,5365.53,--31490_0,40.1,car,ea1a0c15-059b-4ac6-b3dd-368b7c0c3a78,NormalFlow,09:01:44,7997.504227165598,5365.312175782046,C3,C3_3,32504,0.3,0.6,0.2827926657263752,0.386559,1.0,1,1,1.0,0
CNA_NBNA_9,10522.52,9704.66,-32340#7_0,12.4,car,90f28006-ed10-48bf-8dc3-5c2c2012eec7,NormalFlow,09:01:45,10522.446823865192,9704.585542078186,E5,E5_2,32505,0.3,0.6,0.0874471086036671,0.347489,1.0,1,1,1.0,0
CNA_NBNA_2,6766.29,6028.89,-31606#1_0,46.7,car,0be8c1d0-212e-47d0-813a-241cc883efb0,NormalFlow,09:01:46,6766.372330357832,6028.400693708339,C3,C3_2,32506,0.3,0.6,0.3293370944992947,0.395867,1.0,1,1,1.0,0
CNA_NBNA_7,7660.85,6054.14,--32468#2_0,20.3,car,982cbaaa-6f81-4df3-83a4-d0948dbd0a1a,NormalFlow,09:01:47,7660.708001161814,6054.031902254204,C3,C3_4,32507,0.3,0.6,0.1431593794076163,0.358632,1.0,1,1,1.0,0
CNA_NBNA_3,5515.6,7674.74,--32406#2_0,46.9,car,bd41a6df-9396-4f73-b1b5-aaedb204f472,NormalFlow,09:01:48,5515.667761919086,7674.771309742424,B4,B4_2,32508,0.3,0.6,0.3307475317348378,0.39615,1.0,1,1,1.0,0
CNA_NBNA_1,11100.51,9546.29,-31622#1_0,107.0,car,2587a0b8-3582-498d-90e9-e4798ae14b81,NormalFlow,09:01:49,11100.407080774665,9546.168297706368,E5,E5_4,32509,0.3,0.6,0.7545839210155147,0.480917,1.0,1,1,1.0,0
CNA_NBNA_4,11218.59,9749.3,-31622#0-AddedOffRampEdge_1,111.6,car,7f5a8524-7bf2-4549-b375-bc38c85f3218,NormalFlow,09:01:50,11218.253226896082,9749.723892843602,E5,E5_4,32510,0.3,0.6,0.7870239774330041,0.487405,1.0,1,1,1.0,0
CNA_NBNA_8,11324.37,9857.87,-31622#0_0,74.6,car,9c14be23-d921-4488-9a69-ef9b92418983,NormalFlow,09:01:51,11324.152279681595,9857.526758487997,E5,E5_4,32511,0.3,0.6,0.5260930888575458,0.435219,1.0,1,1,1.0,0
CNA_NBNA_10,11344.97,9874.66,-31622#0_0,56.9,car,3301288e-31bc-405f-87c4-ad388e78615c,NormalFlow,09:01:52,11344.47382799748,9874.55204838281,E5,E5_4,32512,0.3,0.6,0.4012693935119886,0.410254,1.0,1,1,1.0,0
CNA_NBNA_6,6917.67,1960.03,-30706#0_0,92.0,car,c5d68070-7037-4f9e-a021-53c0c3d4936d,NormalFlow,09:01:53,6917.437651511711,1960.0185640109407,C1,C1_1,32513,0.3,0.6,0.6488011283497884,0.45976,1.0,1,1,1.0,0
NBSKMS_Nightbus_1,10281.9,9191.01,-32278#1_0,1.0,bus,b2a71702-7a10-4230-ae38-20fa0c0ff6df,Traffic,09:01:54,10281.540114980822,9191.108175210516,E5,E5_2,32514,0.7,1.0,0.007052186177715,0.65141,1.0,1,1,1.0,0
NBSKMS_Nightbus_2,7354.46,6589.06,-32924#0_0,40.2,bus,d96c1e0f-df7a-4520-ac1c-8bc41fb788d0,NormalFlow,09:01:55,7354.9322265237,6589.414295311615,C3,C3_4,32515,0.3,1.0,0.2834978843441467,0.5067,1.0,1,1,1.0,0
CNA_NBNA_5,7994.28,5377.91,--31490_0,45.9,car,0426ea9f-137d-49f1-8669-a7ce18180b6f,NormalFlow,09:01:56,7993.91964735884,5378.250208147712,C3,C3_3,32516,0.3,0.6,0.3236953455571226,0.394739,1.0,1,1,1.0,0
CNA_NBNA_9,10527.13,9702.54,-32340#7_0,18.3,car,d3f03ac1-c466-41bd-8ac1-55121fe3a1d4,NormalFlow,09:01:57,10526.808983068478,9702.73884249238,E5,E5_2,32517,0.3,0.6,0.1290550070521861,0.355811,1.0,1,1,1.0,0
CNA_NBNA_2,6773.25,6038.88,-31606#1_0,44.3,car,8fbd79c7-70a7-4215-953d-6cced8da5f68,NormalFlow,09:01:58,6772.944067299097,6038.692373759491,C3,C3_2,32518,0.3,0.6,0.3124118476727785,0.392482,1.0,1,1,1.0,0
CNA_NBNA_7,7663.54,6061.7,--32468#2_0,29.1,car,4cbd264a-14e0-4285-8927-66f07ed949ec,NormalFlow,09:01:59,7663.290587204736,6061.244219651605,C3,C3_4,32519,0.3,0.6,0.2052186177715091,0.371044,1.0,1,1,1.0,0
CNA_NBNA_3,5502.28,7674.24,--32406#2_0,48.1,car,9778a9a8-bf22-4faa-926f-bc29e0ddf140,NormalFlow,09:02:00,5502.474870639067,7674.062765113647,B4,B4_2,32520,0.3,0.6,0.3392101551480959,0.397842,1.0,1,1,1.0,0
CNA_NBNA_1,11089.98,9519.05,-31622#1_0,104.7,car,6ce359e3-7484-4dd1-9969-05879b340911,NormalFlow,09:02:01,11089.553903468775,9518.987309099888,E5,E5_4,32521,0.3,0.6,0.7383638928067701,0.477673,1.0,1,1,1.0,0
CNA_NBNA_4,11197.88,9722.79,-31622#0-AddedOffRampEdge_1,121.1,car,6090fad8-e260-493d-9512-c0582fe7899b,NormalFlow,09:02:02,11198.00945998816,9723.102001509254,E5,E5_4,32522,0.3,0.6,0.8540197461212975,0.500804,1.0,1,1,1.0,0
CNA_NBNA_8,11306.82,9842.74,-31622#0_0,83.2,car,1a9b30e8-fb75-4db2-b4c7-128dd0799e3b,NormalFlow,09:02:03,11307.10328658973,9842.4133899853,E5,E5_4,32523,0.3,0.6,0.5867418899858956,0.447348,1.0,1,1,1.0,0
CNA_NBNA_10,11330.99,9863.53,-31622#0_0,64.2,car,44c161ca-dd49-40b8-9b00-eaecd109d4a8,NormalFlow,09:02:04,11330.958787646356,9863.469853673394,E5,E5_4,32524,0.3,0.6,0.4527503526093088,0.42055,1.0,1,1,1.0,0
CNA_NBNA_6,6910.36,1987.66,-30706#0_0,102.8,car,324e2a2d-4de0-4d38-aaa9-6cdbd62ddad0,NormalFlow,09:02:05,6910.188404923594,1987.762988080425,C1,C1_1,32525,0.3,0.6,0.7249647390691113,0.474993,1.0,1,1,1.0,0
NBSKMS_Nightbus_1,10281.9,9191.01,-32278#1_0,1.0,bus,54a54986-fd8e-4a69-98dd-2b88819efc57,Traffic,09:02:06,10282.110810943268,9190.917114504022,E5,E5_2,32526,0.7,1.0,0.007052186177715,0.65141,1.0,1,1,1.0,0
NBSKMS_Nightbus_2,7350.09,6599.99,-32924#0_0,42.7,bus,e3378362-e379-4603-b129-ed7f4ddb69cf,NormalFlow,09:02:07,7350.150238263136,6600.1864050587965,C3,C3_4,32527,0.3,1.0,0.3011283497884344,0.510226,1.0,1,1,1.0,0
CNA_NBNA_5,7991.83,5387.77,--31490_0,0.0,car,8cc9b41f-3ac0-46b9-8fbb-4b803a9ebe3b,Accident,09:02:08,7992.24969928286,5387.524924693305,C3,C3_3,32528,1.0,0.6,0.0,0.68,1.0,1,1,1.0,1
CNA_NBNA_9,10533.68,9699.52,-32340#7_0,26.0,car,2c9c0a99-c2d8-4671-bb32-f49979655764,NormalFlow,09:02:09,10534.103044747244,9699.459470188633,E5,E5_2,32529,0.3,0.6,0.1833568406205923,0.366671,1.0,1,1,1.0,0
CNA_NBNA_2,6783.65,6044.66,-31606#1_0,43.7,car,26cb8f2c-5b49-4540-a99d-4e73b8be853e,NormalFlow,09:02:10,6784.1189842331005,6044.531036318752,C3,C3_2,32530,0.3,0.6,0.3081805359661495,0.391636,1.0,1,1,1.0,0
CNA_NBNA_7,7667.72,6071.03,--32468#2_0,37.0,car,27fe8ac7-0c6d-47e4-9b6e-6e53c28da3a4,NormalFlow,09:02:11,7668.159809306552,6070.583146825447,C3,C3_4,32531,0.3,0.6,0.2609308885754584,0.382186,1.0,1,1,1.0,0
CNA_NBNA_3,5489.03,7675.27,--32406#2_0,47.8,car,95748c9d-b777-4637-9b37-6e471dea4f99,NormalFlow,09:02:12,5488.909747514684,7675.090757632715,B4,B4_2,32532,0.3,0.6,0.3370944992947813,0.397419,1.0,1,1,1.0,0
CNA_NBNA_1,11080.11,9490.92,-31622#1_0,106.9,car,cec181dd-7081-40ba-831e-8c29f2c95dfc,NormalFlow,09:02:13,11079.725080715889,9490.977132897133,E5,E5_4,32533,0.3,0.6,0.7538787023977432,0.480776,1.0,1,1,1.0,0
CNA_NBNA_4,11176.67,9694.69,:-23434_1_0,127.2,car,74577dc3-edde-4459-8b6b-497ba1787123,NormalFlow,09:02:14,11176.644929576243,9695.0226036045,E5,E5_4,32534,0.3,0.6,0.8970380818053596,0.509408,1.0,1,1,1.0,0
CNA_NBNA_8,11288.42,9825.67,-31622#0_0,90.1,car,11f4d4d7-ce58-47e6-ae5a-2d17c03a275c,NormalFlow,09:02:15,11288.774851839917,9825.772834198877,E5,E5_4,32535,0.3,0.6,0.6354019746121297,0.45708,1.0,1,1,1.0,0
CNA_NBNA_10,11315.34,9850.15,-31622#0_0,73.9,car,037236ae-b656-4c8c-9eea-160963692cc2,NormalFlow,09:02:16,11315.590757411166,9850.03690013434,E5,E5_4,32536,0.3,0.6,0.5211565585331452,0.434231,1.0,1,1,1.0,0
CNA_NBNA_6,6902.38,2017.87,-30706#0_0,112.4,car,c978b868-d5dc-4d5f-8578-b59c049056c7,NormalFlow,09:02:17,6902.538738654053,2017.5051251691089,C1,C1_1,32537,0.3,0.6,0.7926657263751763,0.488533,1.0,1,1,1.0,0
NBSKMS_Nightbus_1,10281.9,9191.01,-32278#1_0,1.0,bus,f0d6cc7a-89a9-40bc-8905-eb2290fc1a85,Traffic,09:02:18,10282.075963452884,9191.429352998137,E5,E5_2,32538,0.7,1.0,0.007052186177715,0.65141,1.0,1,1,1.0,0
NBSKMS_Nightbus_2,7345.67,6611.07,-32924#0_0,43.3,bus,be5a2420-2d38-4171-956d-c60597db19de,NormalFlow,09:02:19,7345.832462147776,6611.397321150299,C3,C3_4,32539,0.3,1.0,0.3053596614950634,0.511072,1.0,1,1,1.0,0
CNA_NBNA_5,7990.47,5393.26,--31490_0,20.4,car,e4bfedc8-7b82-4fe2-871f-1d92a634f7ef,NormalFlow,09:02:20,7990.544588762662,5393.139146355909,C3,C3_3,32540,0.3,0.6,0.1438645980253878,0.358773,1.0,1,1,1.0,0
CNA_NBNA_9,10542.4,9695.51,-32340#7_0,34.6,car,90af5ac0-0556-43ad-a27b-3df8217f3ab9,NormalFlow,09:02:21,10542.447872899897,9695.523633975225,E5,E5_2,32541,0.3,0.6,0.2440056417489421,0.378801,1.0,1,1,1.0,0
CNA_NBNA_2,6796.37,6046.83,-31606#1_0,46.7,car,18ae737e-2127-4582-a6fc-8cc6736cd032,NormalFlow,09:02:22,6796.858980248497,6046.830806635016,C3,C3_2,32542,0.3,0.6,0.3293370944992947,0.395867,1.0,1,1,1.0,0
CNA_NBNA_7,7672.66,6082.08,--32468#2_0,43.8,car,1e5fe70f-b264-45b2-8963-5f7f89253bd1,NormalFlow,09:02:23,7672.254390593333,6082.572842621564,C3,C3_4,32543,0.3,0.6,0.308885754583921,0.391777,1.0,1,1,1.0,0
CNA_NBNA_3,5475.18,7676.34,--32406#2_0,50.0,car,12135ef0-5a91-4107-923e-c6f353d6f82b,NormalFlow,09:02:24,5475.473433177128,7676.304848047687,B4,B4_2,32544,0.3,0.6,0.3526093088857545,0.400522,1.0,1,1,1.0,0
CNA_NBNA_1,11071.6,9462.73,-31622#1_0,105.6,car,3227a77e-b80b-4e6d-bd29-7ed1afda3a31,NormalFlow,09:02:25,11071.56168750511,9462.655439483637,E5,E5_4,32545,0.3,0.6,0.7447108603667136,0.478942,1.0,1,1,1.0,0
CNA_NBNA_4,11158.27,9662.43,-31622#1_0,135.8,car,f5a724d0-4ad6-4d18-82a9-a4313ddb6c55,NormalFlow,09:02:26,11157.95422757375,9662.178418791558,E5,E5_4,32546,0.3,0.6,0.9576868829337094,0.521537,1.0,1,1,1.0,0
CNA_NBNA_8,11269.72,9806.47,-31622#0_0,96.2,car,e1d84592-f8eb-40b7-ac27-e99ee67480f6,NormalFlow,09:02:27,11269.648456383147,9806.093450558375,E5,E5_4,32547,0.3,0.6,0.6784203102961918,0.465684,1.0,1,1,1.0,0
CNA_NBNA_10,11298.82,9835.32,-31622#0_0,79.7,car,2e1afe39-d99c-4d79-9eba-78f0c876f433,NormalFlow,09:02:28,11298.66208806411,9835.560242432894,E5,E5_4,32548,0.3,0.6,0.5620592383638928,0.442412,1.0,1,1,1.0,0
CNA_NBNA_6,6892.53,2050.06,-30706#0_0,121.1,car,cf874332-8a09-4095-ae9d-eeb9a6e9a551,NormalFlow,09:02:29,6892.200302210289,2049.913716628492,C1,C1_1,32549,0.3,0.6,0.8540197461212975,0.500804,1.0,1,1,1.0,0
NBSKMS_Nightbus_1,10281.9,9191.01,-32278#1_0,1.0,bus,ebfb2fbe-9a5c-4534-8477-fb984627a271,Traffic,09:02:30,10282.17447549826,9190.7344094628,E5,E5_2,32550,0.7,1.0,0.007052186177715,0.65141,1.0,1,1,1.0,0
NBSKMS_Nightbus_2,7341.29,6622.04,-32924#0_0,42.9,bus,6f7f126c-e4db-468d-8856-49db6944fb54,NormalFlow,09:02:31,7341.04551298987,6622.271172178856,C3,C3_4,32551,0.3,1.0,0.3025387870239774,0.510508,1.0,1,1,1.0,0
CNA_NBNA_5,7987.87,5401.5,:-19244_4_0,31.1,car,042c5a28-a892-4910-86b2-3e08eed5d7a0,NormalFlow,09:02:32,7987.422644900977,5401.167578607185,C3,C3_3,32552,0.3,0.6,0.2193229901269393,0.373865,1.0,1,1,1.0,0
CNA_NBNA_9,10552.66,9690.78,-32340#7_0,40.8,car,7aed3d39-9009-499f-9c37-20a14ef49a0b,NormalFlow,09:02:33,10552.47948398686,9690.73493301018,E5,E5_2,32553,0.3,0.6,0.2877291960507757,0.387546,1.0,1,1,1.0,0
CNA_NBNA_2,6808.06,6045.01,-31606#1_0,42.9,car,afea8f7b-5b46-496a-92c8-7ab715911b95,NormalFlow,09:02:34,6807.716060924139,6044.510793897965,C3,C3_2,32554,0.3,0.6,0.3025387870239774,0.390508,1.0,1,1,1.0,0
CNA_NBNA_7,7678.52,6095.18,--32468#2_0,52.0,car,40403174-5354-4355-84e8-c2d0ffe5da20,NormalFlow,09:02:35,7678.783815409853,6095.006617888148,C3,C3_4,32555,0.3,0.6,0.3667136812411847,0.403343,1.0,1,1,1.0,0
CNA_NBNA_3,5462.82,7675.58,--32406#2_0,46.4,car,5e4de82f-ce2c-4c6c-a87d-e7437d9f89b8,NormalFlow,09:02:36,5462.69439313436,7675.818046713186,B4,B4_2,32556,0.3,0.6,0.3272214386459802,0.395444,1.0,1,1,1.0,0
CNA_NBNA_1,11063.87,9434.67,-31622#1_0,104.4,car,bde7ddfc-33f0-4a8e-887b-cb6a9160a515,NormalFlow,09:02:37,11063.563647210123,9434.472227813856,E5,E5_4,32557,0.3,0.6,0.7362482369534555,0.47725,1.0,1,1,1.0,0
CNA_NBNA_4,11139.76,9629.87,-31622#1_0,134.3,car,2a5586d8-04f5-4447-b045-1d125bae7d65,NormalFlow,09:02:38,11140.258049798402,9629.378062548933,E5,E5_4,32558,0.3,0.6,0.9471086036671368,0.519422,1.0,1,1,1.0,0
CNA_NBNA_8,11250.37,9786.43,-31622#0-AddedOffRampEdge_1,101.4,car,87afd2f3-24c9-4ed8-a50c-d1e054a730a0,NormalFlow,09:02:39,11250.55889602223,9786.068353990988,E5,E5_4,32559,0.3,0.6,0.7150916784203103,0.473018,1.0,1,1,1.0,0
CNA_NBNA_10,11281.14,9818.35,-31622#0_0,88.0,car,c080bb26-0a22-4d46-8f68-4c65f241e20c,NormalFlow,09:02:40,11280.755498299632,9817.87641098709,E5,E5_4,32560,0.3,0.6,0.620592383638928,0.454118,1.0,1,1,1.0,0
CNA_NBNA_6,6882.16,2081.86,-30706#0_0,120.3,car,3ebb781b-46aa-4ae9-99a3-2a77f7b47e1b,NormalFlow,09:02:41,6882.596442648149,2082.116205071103,C1,C1_1,32561,0.3,0.6,0.8483779971791254,0.499676,1.0,1,1,1.0,0
NBSKMS_Nightbus_3,5756.63,5774.89,--31272#8_0,1.0,bus,f6de40c5-ae96-458f-850b-804b4236841e,Traffic,09:02:42,5757.065194811164,5774.791239188311,B3,B3_3,32562,0.7,1.0,0.007052186177715,0.65141,1.0,1,1,1.0,1
NBSKMS_Nightbus_4,7434.27,5733.14,--30528#16_0,1.0,bus,8f7187b2-94b8-44ab-8ff3-1621f5f45119,Traffic,09:02:43,7433.902781711152,5732.984025362548,C3,C3_3,32563,0.7,1.0,0.007052186177715,0.65141,1.0,1,1,1.0,1
NBSKMS_Nightbus_1,10281.9,9191.01,-32278#1_0,1.0,bus,90d70681-4482-43a3-84ec-7e38ac8b5635,Traffic,09:02:44,10281.656648871833,9191.46794365547,E5,E5_2,32564,0.7,1.0,0.007052186177715,0.65141,1.0,1,1,1.0,0
NBSKMS_Nightbus_2,7337.23,6632.85,-32924#0_0,41.9,bus,7d28cbc6-5242-4fae-a6e3-1db57b4905db,NormalFlow,09:02:45,7337.337427221178,6632.964748953851,C4,C4_3,32565,0.3,1.0,0.2954866008462623,0.509097,1.0,1,1,1.0,1
CNA_NBNA_5,7978.41,5406.01,-31818#20_1,41.6,car,3347d765-489a-4c55-a198-9205d2d514bd,NormalFlow,09:02:46,7978.420785192826,5406.105327489368,C3,C3_3,32566,0.3,0.6,0.2933709449929478,0.388674,1.0,1,1,1.0,0
CNA_NBNA_9,10563.96,9685.03,-32340#7_0,45.8,car,78a592cc-d4df-4222-8c27-908431163280,NormalFlow,09:02:47,10563.61115070419,9685.234341390917,E5,E5_4,32567,0.3,0.6,0.3229901269393511,0.394598,1.0,1,1,1.0,1
CNA_NBNA_2,6818.61,6038.22,-31606#1_0,45.6,car,71b9718e-c741-443d-925b-c7227d617318,NormalFlow,09:02:48,6818.352007560897,6038.288074927004,C3,C3_2,32568,0.3,0.6,0.3215796897038082,0.394316,1.0,1,1,1.0,0
CNA_NBNA_7,7685.12,6109.93,--32468#2_0,58.5,car,3a56b3c3-edd5-4f1f-81fa-e8a1948c7a37,NormalFlow,09:02:49,7684.817915118668,6109.725453209261,C3,C3_4,32569,0.3,0.6,0.4125528913963328,0.412511,1.0,1,1,1.0,0
CNA_NBNA_3,5452.26,7678.09,--32406#1_0,49.1,car,8f1ab6fd-c758-4bcc-91fc-ed09db42f544,NormalFlow,09:02:50,5452.05601214839,7678.361163369404,B4,B4_2,32570,0.3,0.6,0.3462623413258109,0.399252,1.0,1,1,1.0,0
CNA_NBNA_1,11056.81,9405.71,-31622#1_0,107.0,car,54077978-9ef4-460a-8803-b58f1fed865d,NormalFlow,09:02:51,11056.39129831423,9406.148063645029,E5,E5_4,32571,0.3,0.6,0.7545839210155147,0.480917,1.0,1,1,1.0,0
CNA_NBNA_4,11122.33,9596.46,-31622#1_0,135.3,car,bdfaa2af-8f16-4a77-9fc7-39a0a2feedf3,NormalFlow,09:02:52,11121.870796568344,9596.773727773463,E5,E5_4,32572,0.3,0.6,0.954160789844852,0.520832,1.0,1,1,1.0,0
CNA_NBNA_8,11230.21,9763.19,-31622#0-AddedOffRampEdge_1,110.7,car,f88727d2-3308-4db9-ac5d-882d8388387d,NormalFlow,09:02:53,11230.325272355922,9763.249088239378,E5,E5_4,32573,0.3,0.6,0.7806770098730607,0.486135,1.0,1,1,1.0,0
CNA_NBNA_10,11262.41,9798.87,-31622#0_0,97.0,car,8cde4a24-01d0-45b6-8553-b0cbe631a8da,NormalFlow,09:02:54,11262.054931608824,9798.78859721155,E5,E5_4,32574,0.3,0.6,0.6840620592383638,0.466812,1.0,1,1,1.0,0
CNA_NBNA_6,6871.87,2113.43,-30706#0_0,119.4,car,55fa08ff-9ec8-4b98-85d3-396b5483abbd,NormalFlow,09:02:55,6871.537025275986,2113.043574441941,C1,C1_1,32575,0.3,0.6,0.842031029619182,0.498406,1.0,1,1,1.0,0
NBSKMS_Nightbus_3,5759.17,5774.7,--31272#8_0,9.2,bus,ea9fd336-dee1-4333-9bc6-70e82ff9e5b5,NormalFlow,09:02:56,5758.859456245194,5774.935531229382,B3,B3_3,32576,0.3,1.0,0.0648801128349788,0.462976,1.0,1,1,1.0,1
NBSKMS_Nightbus_4,7434.82,5735.72,--30528#16_0,9.3,bus,7870560a-99ef-4677-8d1b-db1b59b80f71,NormalFlow,09:02:57,7434.355848374105,5735.986120035619,C3,C3_3,32577,0.3,1.0,0.0655853314527503,0.463117,1.0,1,1,1.0,1
NBSKMS_Nightbus_1,10281.9,9191.01,-32278#1_0,0.0,bus,e98ca737-7185-491b-b58b-3c86e9288e3f,Accident,09:02:58,10282.049237992627,9191.442090098164,E5,E5_2,32578,1.0,1.0,0.0,0.8,1.0,1,1,1.0,1
NBSKMS_Nightbus_2,7333.04,6644.11,-32924#0_0,43.6,bus,d0441e31-91e1-4c15-bcd8-bc06dee9b902,NormalFlow,09:02:59,7333.24527137436,6643.8215113331335,C4,C4_3,32579,0.3,1.0,0.3074753173483779,0.511495,1.0,1,1,1.0,0
CNA_NBNA_5,7964.12,5405.82,-31818#20_1,51.4,car,701ccccb-4cd4-4eb4-a1be-951ccd0b2bcb,NormalFlow,09:03:00,7963.966607980594,5405.764526957465,C3,C3_3,32580,0.3,0.6,0.3624823695345556,0.402496,1.0,1,1,1.0,0
CNA_NBNA_9,10575.45,9677.19,-32340#7_0,50.2,car,a21bf5db-c2f7-4c8d-91d9-49334aa1cc4e,NormalFlow,09:03:01,10575.626469080864,9677.582037117623,E5,E5_4,32581,0.3,0.6,0.3540197461212976,0.400804,1.0,1,1,1.0,0
CNA_NBNA_2,6827.14,6029.49,-31606#1_0,44.0,car,ba6ef921-83e2-4500-abd7-d188a787853c,NormalFlow,09:03:02,6827.217112747555,6029.178501027013,C3,C3_2,32582,0.3,0.6,0.310296191819464,0.392059,1.0,1,1,1.0,0
CNA_NBNA_7,7695.95,6111.34,--32964#8_0,47.8,car,e45e7d59-fd9c-4bc8-a90f-58adfd1c9302,NormalFlow,09:03:03,7696.1772489947025,6111.355821452133,C3,C3_4,32583,0.3,0.6,0.3370944992947813,0.397419,1.0,1,1,1.0,0
CNA_NBNA_3,5444.06,7687.83,--32406#1_0,45.8,car,ea36751f-e514-44ec-a560-f7d993093efc,NormalFlow,09:03:04,5444.072327096085,7687.99358967196,B4,B4_2,32584,0.3,0.6,0.3229901269393511,0.394598,1.0,1,1,1.0,0
CNA_NBNA_1,11051.68,9376.31,-31622#1_0,107.0,car,63a9b6af-2a32-4e6b-aaa6-b28efdc28bab,NormalFlow,09:03:05,11051.75911350436,9376.685284219358,E5,E5_4,32585,0.3,0.6,0.7545839210155147,0.480917,1.0,1,1,1.0,0
CNA_NBNA_4,11107.34,9562.75,-31622#1_0,132.3,car,a637d592-7839-480b-8678-85dfa8a2829d,NormalFlow,09:03:06,11106.882424577718,9562.87964687562,E5,E5_4,32586,0.3,0.6,0.9330042313117066,0.516601,1.0,1,1,1.0,0
CNA_NBNA_8,11209.32,9737.68,-31622#0-AddedOffRampEdge_1,118.7,car,9c629479-62b7-4284-a927-0bbc2c785b76,NormalFlow,09:03:07,11209.55762980459,9737.855395850196,E5,E5_4,32587,0.3,0.6,0.8370944992947813,0.497419,1.0,1,1,1.0,0
CNA_NBNA_10,11242.68,9778.1,-31622#0-AddedOffRampEdge_1,104.3,car,25f872ed-8578-481f-adcd-fa6f3f7f93f7,NormalFlow,09:03:08,11242.525221791582,9777.615031471978,E5,E5_4,32588,0.3,0.6,0.735543018335684,0.477109,1.0,1,1,1.0,0
CNA_NBNA_6,6860.54,2145.13,-30706#0_0,121.1,car,a46f3f72-629a-41d8-bcdf-c7dcd8c5c934,NormalFlow,09:03:09,6860.545804301467,2145.345598361317,C1,C1_1,32589,0.3,0.6,0.8540197461212975,0.500804,1.0,1,1,1.0,0
NBSKMS_Nightbus_3,5763.92,5774.35,--31272#8_0,17.1,bus,7cd7a9d6-ccac-454a-86a0-d074ec07ff75,NormalFlow,09:03:10,5764.032308911143,5774.42980948065,B3,B3_3,32590,0.3,1.0,0.120592383638928,0.474118,1.0,1,1,1.0,0
NBSKMS_Nightbus_4,7435.82,5740.47,--30528#16_0,17.2,bus,33ed555c-b9cc-4b01-8a38-35ff30e547b4,NormalFlow,09:03:11,7436.014839036256,5740.877925244197,C3,C3_3,32591,0.3,1.0,0.1212976022566995,0.47426,1.0,1,1,1.0,0
NBSKMS_Nightbus_1,10281.9,9191.01,-32278#1_0,1.0,bus,f186f5a4-a29a-44d2-be88-a6c995454054,Traffic,09:03:12,10281.505993896,9191.497084715214,E5,E5_2,32592,0.7,1.0,0.007052186177715,0.65141,1.0,1,1,1.0,0
NBSKMS_Nightbus_2,7329.02,6654.93,-32924#0_0,41.9,bus,bcab0e2d-b8e2-46e2-8b37-62a10323cc33,NormalFlow,09:03:13,7328.760754120869,6654.860134713686,C4,C4_1,32593,0.3,1.0,0.2954866008462623,0.509097,1.0,1,1,1.0,1
CNA_NBNA_5,7948.25,5405.75,-31818#20_1,0.0,car,b8fd7ac7-1d8f-414e-ae41-eefd94ae590c,Accident,09:03:14,7947.767351963434,5406.023406674205,C3,C3_3,32594,1.0,0.6,0.0,0.68,1.0,1,1,1.0,0
CNA_NBNA_9,10585.63,9667.69,-32340#7_0,50.3,car,7bc4f253-6ac0-407a-b65a-6734338ca27c,NormalFlow,09:03:15,10585.20355368179,9667.43075302913,E5,E5_4,32595,0.3,0.6,0.354724964739069,0.400945,1.0,1,1,1.0,0
CNA_NBNA_2,6833.94,6019.73,-31606#1_0,42.9,car,5cfa6d98-986a-4496-944c-6d6cd980ae9c,NormalFlow,09:03:16,6834.282085959861,6019.37014024875,C3,C3_2,32596,0.3,0.6,0.3025387870239774,0.390508,1.0,1,1,1.0,0
CNA_NBNA_7,7707.48,6105.8,--32964#8_0,46.5,car,567d7848-f9cd-4c51-a5ca-2aad09d53666,NormalFlow,09:03:17,7707.675163496408,6105.3144973703575,C3,C3_4,32597,0.3,0.6,0.3279266572637517,0.395585,1.0,1,1,1.0,0
